sample_id,folder_id,split,subset,file_path,sample_idx,sampling_rate,rpm,label,signal_length,fault_ftf_mult,fault_bsf_mult,fault_bpfo_mult,fault_bpfi_mult,rms,kurtosis,skewness,envelope_kurtosis,E_bpfi,E_bpfo,E_bsf,nan_count,inf_count,signal_hash
2_test_FS_31,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,31,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.011336507810057,2.9060112253608357,-0.04864893285082442,2.966229076761204,382754.3729399705,394202.12498507265,58114.75777078494,0,0,b2f5d085a28ff4cc3cb083b3ef8f6d3a
2_test_FS_32,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,32,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.1428147382896547,2.9463705171315677,0.01280830593277316,3.296887888113277,290924.16490480583,220780.98422609892,28800.53050355633,0,0,7d1b4b7c8b09366d24bff36bb3a60950
2_test_FS_33,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,33,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.1088079660827375,2.8816176141687033,-0.08581443096192976,3.069211896678322,256015.07882054348,219293.0125295148,54300.0152969594,0,0,277ce90e0f1f43fffc1c4a21fd88d430
2_test_FS_34,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,34,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.1973602166664374,2.7729245237412044,-0.08029509813701939,2.8064598069030637,176007.4685876077,118077.33839445995,62113.740044194834,0,0,0ae80c13629b97d3c589ecc5356a6351
2_test_FS_35,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,35,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.111652388665932,2.892733466849347,-0.07279613304173121,3.015490747773057,228525.04521090194,254115.383276968,22896.80246835691,0,0,155e15a9bac9ac524ea769367f07239a
2_test_FS_36,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,36,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.2023234210836264,2.8599342041343636,-0.06640595753034961,2.9969050848563255,633146.7574418614,298530.4030095632,43141.866973256816,0,0,58ae7b482bd61b0fbb782737768cf42c
2_test_FS_37,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,37,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.2448771152441886,2.7798413099492034,-0.04945968928507382,2.9061646155770595,232760.2337601095,148834.3621080983,37682.031022191084,0,0,5aa1e8f5193dfcf63dfce95fd1c7bb60
2_test_FS_38,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,38,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.3252343759910574,2.764097721375087,-0.05948130917971751,2.918361382099716,266951.28296308714,124772.54566918006,66331.83319269445,0,0,1640caf3f781e2a626efc58121672e37
2_test_FS_39,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,39,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.2418645776103774,2.7706053668419695,-0.10239449784011183,2.853313969469471,391793.5517825206,314381.1433450212,25192.123300549796,0,0,9039c4ca2d5f5e0f53f230e44f440481
2_test_FS_40,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,40,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.2928575530411246,2.820782416225746,-0.11846669693024377,3.0094734702284778,208539.49273938674,163636.42052941435,52606.468507360936,0,0,108e124d8e11e84d79aaee1fecca8ad6
2_test_FS_41,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,41,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.463239546056613,2.7558365943663543,-0.10676500942396608,2.8508582914969045,568033.7057238357,409310.83957230195,56917.59243965212,0,0,2bc8edfcf4e987961dbeecd89c76d512
2_test_FS_42,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,42,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.714685633256775,2.614474557099707,-0.014570979218779574,2.668261759880691,122254.68986434456,73590.31812940897,34405.048350655714,0,0,dd8d9b068ba9cbadf3c05f232ca72d27
2_test_FS_43,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,43,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7231579875857927,2.6794874056179045,0.02702716544950503,2.736849178615986,265025.8854938068,329356.0859014195,50034.48962256029,0,0,a1be39855546d93f927f9227e9ece63c
2_test_FS_44,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,44,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.3793313916885763,2.7813469275774327,-0.05672906458852145,2.9473971829150005,280909.30768188194,168469.12594020506,53866.52083404191,0,0,b21fb6fb64272f2f8b63a1d78bda8acf
2_test_FS_45,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,45,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.678529896378715,2.6740281637051826,-0.03853691304133093,2.6891982756251607,177054.28209565915,256972.43971079518,63681.579809151226,0,0,daf13dd5fcb54a935c45c10e0d6a1dfb
2_test_FS_46,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,46,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.350033465936583,2.8261655556878873,-0.07306654627171319,2.993241143714571,186838.57524160494,200391.09941392165,50677.98367070296,0,0,2d2f11ed709fc1734f9df34e9308462d
2_test_FS_47,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,47,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6253998305163506,2.551489801579467,-0.06180513321581558,2.6104920049378686,212102.67285619627,280319.30277119996,14896.249512775152,0,0,9bf6d61ada47077d7656ceb3baaca4f6
2_test_FS_48,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,48,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.486065116919141,2.805936492698133,-0.06346853247613717,2.96834617194398,366147.62762261945,323551.21083953517,178619.95914631704,0,0,3ae62c6f254d6bb93102b0d6869cfa5a
2_test_FS_49,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,49,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.666797589746192,2.667417168741076,-0.012355768415473974,2.7344675733324375,138052.00893230864,100682.44071659209,54959.457043726594,0,0,a53c812c76644983a19a01a291d1e7fb
2_test_FS_50,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,50,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6930544992496666,2.682209542220458,-0.012110082997108583,2.812164960169525,107471.13180828367,128998.43424716077,63138.47493292823,0,0,e1d3626e43481873a06431ce63d72e01
2_test_FS_51,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,51,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6761073480981503,2.681377619576834,-0.02949083936909775,2.831335038256143,84313.65463827232,198918.59899851732,60132.36694287594,0,0,0ea2436c52821826d28c29c515bd3f53
2_test_FS_52,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,52,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.4132837240224903,2.8136157885665507,-0.06857047746824942,3.0545673908414135,215511.50648384693,131436.82012235714,44177.32707864635,0,0,5a75964ee9f5afb352cbfaf932d17865
2_test_FS_53,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,53,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.680657497210044,2.6798828893272395,-0.03926042897151221,2.7499749332061567,186876.8731888088,78304.91406776317,19420.833737051,0,0,5002ceef5c894bb6f37a6defd5040278
2_test_FS_54,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,54,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,3.0059304523378314,2.909492894134571,-0.05962292841934096,3.005632456830145,427942.22065145976,1449706.7562438266,115994.29263782676,0,0,c7c19939ed7084c5caee9ce3674e8e5d
2_test_FS_55,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,55,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.5996769247304643,2.767619181149636,-0.06962291744415176,2.837550312490459,296458.9363086135,302209.9081447346,33547.50302439243,0,0,edf958a5fcec634602459e71d13ed5ab
2_test_FS_56,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,56,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.739508100138797,2.694089950054556,-0.00022720271209083104,2.72173972781081,182168.86422876193,139470.5838345776,52832.71448895757,0,0,5c1cb13aa836184e7768b0aff2ce0eb2
2_test_FS_57,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,57,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.781173193685239,2.637840968247388,0.02043678316038691,2.6650797221951086,124646.47610442387,184865.64525849384,66498.80318876375,0,0,22ebfb6f67d794399c274a35c434e192
2_test_FS_58,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,58,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6955869109650283,2.7433592818899744,0.008878870529812668,2.760907058117306,92774.32354279443,111814.15336895757,98899.17561798415,0,0,cdc064640c8f130a61669684a7364b12
2_test_FS_59,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,59,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.599413449233608,2.994655628442785,0.0723306774537901,2.9273269192792823,272978.46506139304,206853.30889000217,102793.13064580475,0,0,6dc10c49140bb221e3014ddb7d43cc72
2_test_FS_60,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,60,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6175249717244577,2.8612714416532863,-0.12662494664853824,2.942746309381667,185639.31346142074,139858.74492200732,86936.85144919957,0,0,0a868f91c2fb889aa07fd86ce74d32c2
2_test_FS_61,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,61,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.708358381550882,2.67459184510097,-0.007661815582706816,2.821993207468654,240388.3461546212,273034.68561941903,64704.283693589015,0,0,a50512e48246ae3aff0664da82866fd3
2_test_FS_62,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,62,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7739746152288927,2.6927263558752625,0.0071711420334104855,2.9586158204397015,265467.9539083841,417573.67786067113,88094.03016574902,0,0,01de3b06c257b81c7db016bc4cf2982d
2_test_FS_63,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,63,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7627899059894174,2.713374412404021,0.01385796972551397,2.9150141747125566,210799.65513801933,252013.50566265444,141066.9237684864,0,0,95aa1acb59a289df28943af413ade535
2_test_FS_64,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,64,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7903885832280606,2.599065116158278,0.016505373859713464,2.833033142674009,81759.93233592155,344196.5673014205,72756.2350551693,0,0,816a7c446b480bdd7066311df87ea61c
2_test_FS_65,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,65,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.757582553584397,2.5866262156019673,0.02950034372380423,2.929673059321024,240498.3193121044,110224.93313047609,65470.63996849554,0,0,51b0a33f69f0cf25029a19b929f0611c
2_test_FS_66,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,66,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7840564025129417,2.615367351245596,0.04750497936871651,2.922713778322114,496988.592254307,320729.9400960789,120110.52365840944,0,0,2aa3defa67fbab18ba1493a8275cadbc
2_test_FS_67,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,67,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7680480598060027,2.6677466696113847,0.022598032497100254,3.0370015991120125,69758.30994859518,338800.49402381794,44099.31325295667,0,0,7f059ceb596d9a38d922a1333d03d01c
2_test_FS_68,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,68,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8154487780928905,2.672817892214855,0.040601883381335704,2.987539947206747,474821.31021273445,223012.29034812457,107169.66755232,0,0,c2bc66fb3fe33d3622c4bc45111d849a
2_test_FS_69,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,69,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.817045714716522,2.6692055715162617,0.026397379726730077,2.9396380823053696,291095.4515951064,122276.3733722021,64704.33227724489,0,0,08bc6cb4b6969eca988e6ba0ec4b7eba
2_test_FS_70,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,70,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7698452680592514,2.6734147904645225,0.05293531786774177,2.960402837803768,460380.9764845195,417053.14354859287,144147.62887003043,0,0,6a6dadf4661a26c402e6a40020486863
2_test_FS_71,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,71,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7221994942949115,2.685861175251182,0.048515924447231844,2.9250711870121413,235764.11832266967,398760.23901878396,109154.52810162002,0,0,beeea04c856bb5e8f474bd154df78793
2_test_FS_72,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,72,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7675567375515113,2.6431742745397138,0.024846873832750888,2.9902217132450084,272120.0795457321,109132.62082017516,85979.05811010773,0,0,363f4bb4e0cef1a7ca2c2604276ebf62
2_test_FS_73,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,73,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8442608765984576,2.5904775905528226,0.05234525412844803,2.822358210964039,108894.68077395324,154627.19592239705,97994.31480474428,0,0,f79b0b994e4bf3ca376de54dcb83bafe
2_test_FS_74,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,74,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.848589934043142,2.681556661198179,0.025407321482126287,2.9877714949203216,449397.8008107146,408661.96138005506,68907.51585124244,0,0,e806fd29aa8b4195f03f41ba41692aba
2_test_FS_75,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,75,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8531155329012994,2.6081961567605365,0.007583008254443605,2.7916652235452766,126869.21552988159,142289.81547824448,85944.13623491979,0,0,faf8751cdaa43f83d29fe78f0717676e
2_test_FS_76,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,76,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.820815214370723,2.657168603792757,0.030868338880289017,2.9328547890948715,62552.9044856066,330468.5752078894,83045.45375871735,0,0,3ab16bfa179105baf45290f77979610b
2_test_FS_77,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,77,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.868672126343804,2.6321678264068193,0.011095983272230598,2.9669361381036103,158549.44736260467,193177.4837820552,83976.66199138798,0,0,b7804600cf9de9204d71199d16a6b5b8
2_test_FS_78,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,78,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.9097715631030363,2.6351914289024077,0.012389658330249199,2.8399274779125374,170911.89222297532,204774.29162772387,87398.52639679932,0,0,198d71daff5528ae3a5f5890654baa32
2_test_FS_79,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,79,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.895217187260245,2.603059444642791,-0.021238583334449612,2.8205203738419335,173612.785551885,180865.55466079994,75148.67251894734,0,0,c9f8e0c2c97c6328e522b07a38d54251
2_test_FS_80,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,80,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.88349415623824,2.6193639225870298,0.026711025770960795,2.81449507556988,259268.00477776816,432639.2231069179,97865.10988208589,0,0,c16c6bcbea71bf2c22373c1690542fa2
2_test_FS_81,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,81,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8318999045625586,2.612073519598746,0.0034949475309122243,2.872942918411336,316647.55577451806,254627.66744937503,95427.32684836848,0,0,c83f470f0e142956e60b2f385858a70d
2_test_FS_82,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,82,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7911451406567704,2.662439625784819,0.031800955253945024,2.913070592352354,255454.99362887407,86000.64783626594,113682.62266998451,0,0,de399f09bab34d83af26a9a312053bf9
2_test_FS_83,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,83,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7830966336050174,2.7027347259392163,0.023890674144885868,2.8656215925326274,219873.02208766693,139087.54187822927,149585.24689572956,0,0,576a2f6d30ed3d18140335a44dd13baf
2_test_FS_84,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,84,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8214355029424056,2.5606408279289794,0.040104477732300706,2.8322217157686924,137566.26822842116,87639.54221438525,72169.3532858622,0,0,6a921205a565836000f7f82130e42b3f
2_test_FS_85,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,85,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.845990109722927,2.5785268447474996,0.03417184454823707,2.8855411070495327,163874.90203481092,297304.2900270121,123056.34642633151,0,0,d56eb2c1d3c39dfef2485cc819cd78b2
2_test_FS_86,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,86,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8976867939682944,2.6086509480477162,0.035664930604232495,2.807553839303027,122674.99004260192,237848.0484645654,82722.56903439504,0,0,b1c4ec3a7ba2edd8151d0531e5227613
2_test_FS_87,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,87,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7992632572770932,2.598287658824127,0.007197875814430628,2.8005571656402837,133544.3187772439,181375.10850890627,33307.83972255064,0,0,e1aa73ef9f7cde0839583f00351865a8
2_test_FS_88,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,88,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8130015957785184,2.6980162191247685,0.010141730476795511,2.970387677095363,363362.8873058971,362181.0767143325,134645.8683031384,0,0,b8ad7f0c0953d703321af28e319ade88
2_test_FS_89,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,89,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.878241149033046,2.6031898532024735,0.023119423450412287,2.786943443575324,173405.9979135569,260920.31874534086,143531.50214998162,0,0,13418c2c1f4ff8e053485f9cdef9f47e
2_test_FS_90,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,90,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.933038005145472,2.585666831139774,0.005765976570843275,2.767150256047083,120850.82590298678,292819.48756330565,91577.30090800452,0,0,ba4fb2a5341fe3054e0420febb113003
2_test_FS_91,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,91,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.657219142622579,2.717770545668326,0.04289478871150139,2.917198165981947,319508.52276878984,441794.76559540944,109917.01635443786,0,0,e48777428b0b245157263dc42dfe280d
2_test_FS_92,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,92,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.828208639337854,2.6459540361662013,0.018415535833578977,2.89919284765785,139675.92634324983,298027.51813172526,79151.64092932882,0,0,dde7c1f3c0f1d6c94a3f8bad8f1330bb
2_test_FS_93,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,93,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.877155430666938,2.5590748444360845,0.006355639245664819,2.807395272615942,189231.30248643423,158879.64441128954,89681.62044184875,0,0,c40c60e40b5521d70eabaea443b7f83a
2_test_FS_94,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,94,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.834546093016108,2.6829288982891537,0.006551008014084283,2.900037219007252,314406.9039700715,147843.7461159406,144503.40309810033,0,0,28fb7e07c6265127cf7fcced2af0aa4c
2_test_FS_95,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,95,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.808556303428943,2.712422633635874,0.019542124680580027,3.013098769940287,300932.79567732505,179342.48158367345,122287.93523668323,0,0,66ec0148a3f033ac6bbd4777e3547cb3
2_test_FS_96,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,96,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.8984670263311108,2.5871773923147696,0.0006167141768989561,2.7799212598792016,183753.94442581513,329276.472773492,73820.71675349178,0,0,0b58e8c19ddb2df812cbcf9621d14c16
2_test_FS_97,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,97,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6352919293705344,2.7631727685014464,0.012867585390527318,3.0353395546658226,544642.915712127,232839.41888388986,85814.3462703988,0,0,f61c7f9328ec65e507b83d24c1c5ae57
2_test_FS_98,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,98,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6914258562813553,2.776481503436801,0.03054890163819134,3.0104939175622283,2134162.5602382505,138781.09345894266,117843.87497125972,0,0,0d86a6bbfffc91aa4b8e884ff05c81fa
2_test_FS_99,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,99,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.688829413803147,2.690994137835221,-0.0011821126338900454,2.9145009246092117,259869.54760724606,101317.88231770419,44959.83093057955,0,0,7dc55fddf3e6c0c1e0ca8f9f7309050f
2_test_FS_100,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,100,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.68225102542669,2.7481647069635535,-0.005568377834916659,2.955914032962259,538409.1403669172,111396.79586908106,51704.733801981616,0,0,f9b276650d74f1055f296758860c963d
2_test_FS_101,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,101,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6540472985630914,2.8422819813050677,0.012296605507084111,3.042148538892861,365232.3424899576,208391.31750046025,71135.72896768774,0,0,8f2fbddbcfbb3834def20060e9eab887
2_test_FS_102,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,102,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.9824131672436063,2.601015245202128,0.007785910504816887,2.8011905527966845,410833.46883168234,226835.82854522177,58286.92732657257,0,0,69b5d491011946e41c70bfe676e04a51
2_test_FS_103,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,103,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.6577680022430314,2.79786549490725,0.005594747428354086,2.9263021895485037,595503.7201706107,205298.94661028075,76255.11770505973,0,0,208bea9b2b0200d1a7d97cddecc307b6
2_test_FS_104,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,104,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7203939942464785,2.8103853872752254,0.00010108184968426825,3.164230357263385,355043.7683384931,385391.7718081143,170684.55530062568,0,0,c27455f8609fb7dfbed6489206671206
2_test_FS_105,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,105,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.722993148064722,2.756994798124934,0.001004172924767907,2.964907544338725,296578.7972172847,241480.40184997546,100721.31765882026,0,0,29eed0f1608023790bc97b506e2e0e22
2_test_FS_106,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,106,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.70570683616155,2.7877670766771936,-0.006805305449555325,2.9511097139617686,329835.6950363553,401477.197028721,125204.11364923713,0,0,de6772be043b54db78103c515a303087
2_test_FS_107,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,107,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.670162965234996,2.7602651338748276,-0.019824285525357605,2.9134675708445577,371589.1091545292,122161.54304680473,135094.11336521513,0,0,81c967a6fdd55f7ea203ce90d06f16b3
2_test_FS_108,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,108,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.738420329314783,2.7790376922571687,-0.005626575007229205,3.0589560041827637,3479620.757872983,236850.35146347136,120319.85346330059,0,0,a95812051e46f333ab9ab6f1b1cf7f3c
2_test_FS_109,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,109,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.714389987283672,2.8048457515371985,0.03671641782842611,3.015479918165484,351187.7464385578,199983.40249378255,67578.54982963375,0,0,ca78a92886928277acd3dd0200237206
2_test_FS_110,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,110,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.7033106868191927,2.809878427438031,0.02064848811278454,3.03585092350486,384554.8033416389,146112.39629731674,72748.80889999145,0,0,72013d467aa3bc90735d587c639315c9
2_test_FS_111,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,111,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.855079427375812,2.6646260555383576,-0.006091948608718782,2.974466040292304,238211.6454581338,62663.41691585957,52388.53237973377,0,0,1fd47540223e00ed7b26456e687dc5da
2_test_FS_112,2,test,FS,/home/teaching/Hackathon_dl/SCA bearing dataset/2/test.mat,112,5120.0,1162.0,0,16384,0.41,2.55,4.05,5.95,2.864083200862213,2.63890607657831,-0.015902842548303826,2.9283569956164888,216138.03474394206,201062.1277119417,50858.84906876386,0,0,3a30836469a1ce57871e5996addc6b43
